Date,Location,PM10,PM25,O3,NO2,CO,SO2,Warning
20210523,강북구,31.458333333333332,19.333333333333332,0.051125000000000004,0.009875,0.33749999999999997,0.002166666666666667,1
20210524,강북구,138.5,28.166666666666668,0.04895833333333333,0.007416666666666666,0.27499999999999997,0.0020833333333333333,0
20210525,강북구,94.82608695652173,20.695652173913043,0.047,0.009217391304347827,0.30869565217391304,0.002173913043478261,0
20210526,강북구,44.666666666666664,13.083333333333334,0.040375,0.013416666666666667,0.31666666666666665,0.0022083333333333334,0
20210527,강북구,43.0,16.25,0.04083333333333333,0.013208333333333334,0.3416666666666666,0.002,0
20210528,강북구,39.285714285714285,18.904761904761905,0.037714285714285714,0.011619047619047619,0.41904761904761906,0.002,0
20210529,강북구,16.291666666666668,8.916666666666666,0.036625,0.007375,0.3,0.001958333333333333,0
20210530,강북구,23.333333333333332,11.625,0.03908333333333334,0.008749999999999999,0.30416666666666664,0.002,0
20210531,강북구,33.041666666666664,18.041666666666668,0.03833333333333334,0.013291666666666667,0.3333333333333333,0.002,0
20210601,강북구,36.5,21.75,0.028749999999999998,0.013708333333333335,0.32083333333333336,0.002125,0
20210602,강북구,49.416666666666664,29.0,0.05029166666666667,0.014125,0.35000000000000003,0.0029583333333333336,0
20210603,강북구,28.708333333333332,16.083333333333332,0.03179166666666667,0.011666666666666667,0.2833333333333333,0.002125,0
20210604,강북구,26.5,11.625,0.04783333333333334,0.012124999999999999,0.29583333333333334,0.0025,0
20210605,강북구,42.166666666666664,22.958333333333332,0.06275,0.010333333333333333,0.37083333333333335,0.0024583333333333336,1
20210606,강북구,61.5,35.666666666666664,0.06966666666666667,0.009375,0.44166666666666665,0.00225,1
20210607,강북구,37.208333333333336,18.375,0.03704166666666667,0.018166666666666668,0.3958333333333333,0.002375,0
20210608,강북구,35.875,21.583333333333332,0.04179166666666667,0.015666666666666666,0.375,0.0023333333333333335,0
20210609,강북구,37.708333333333336,22.541666666666668,0.05991666666666667,0.013583333333333334,0.325,0.0023333333333333335,1
20210610,강북구,48.09090909090909,32.77272727272727,0.04877272727272727,0.013818181818181818,0.3590909090909091,0.002318181818181818,0
20210611,강북구,18.791666666666668,13.125,0.038875,0.008541666666666666,0.23750000000000002,0.002041666666666667,0
20210612,강북구,16.583333333333332,10.958333333333334,0.03266666666666667,0.006333333333333333,0.25,0.002041666666666667,0
20210613,강북구,28.041666666666668,19.916666666666668,0.043375,0.009083333333333334,0.30416666666666664,0.0024583333333333336,0
20210614,강북구,33.333333333333336,23.208333333333332,0.05591666666666667,0.01375,0.32916666666666666,0.0025,1
20210615,강북구,26.25,17.166666666666668,0.025374999999999998,0.010333333333333333,0.3416666666666666,0.00225,0
20210616,강북구,10.375,4.583333333333333,0.034083333333333334,0.0060416666666666665,0.2041666666666667,0.002166666666666667,0
20210617,강북구,16.416666666666668,9.5,0.02804166666666667,0.012833333333333334,0.25833333333333336,0.0022916666666666667,0
20210618,강북구,15.625,11.25,0.030625,0.013875,0.3125,0.0022083333333333334,0
20210619,강북구,35.36363636363637,23.818181818181817,0.05590909090909091,0.010590909090909092,0.4090909090909091,0.002409090909090909,1
20210620,강북구,44.541666666666664,30.833333333333332,0.057041666666666664,0.010708333333333334,0.45,0.0030833333333333333,1
20210621,강북구,36.125,24.666666666666668,0.04904166666666667,0.008083333333333333,0.3541666666666667,0.002625,0
20210622,강북구,18.916666666666668,12.75,0.03879166666666667,0.010708333333333334,0.2875,0.002375,0
20210623,강북구,16.5,10.625,0.04,0.010208333333333333,0.2833333333333333,0.002166666666666667,0
20210624,강북구,31.291666666666668,19.875,0.044500000000000005,0.012666666666666666,0.35000000000000003,0.002416666666666667,0
20210625,강북구,35.666666666666664,25.083333333333332,0.04220833333333333,0.01325,0.375,0.0027500000000000003,0
20210626,강북구,20.291666666666668,15.083333333333334,0.034208333333333334,0.007916666666666667,0.27499999999999997,0.002166666666666667,0
20210627,강북구,19.333333333333332,13.333333333333334,0.036625,0.006916666666666667,0.30416666666666664,0.00225,0
20210628,강북구,23.083333333333332,14.875,0.03183333333333333,0.007875,0.3,0.002166666666666667,0
20210629,강북구,28.4,19.6,0.03115,0.0094,0.34500000000000003,0.0021999999999999997,0
20210630,강북구,32.333333333333336,21.083333333333332,0.027125,0.010666666666666666,0.35833333333333334,0.002166666666666667,0
20210701,강북구,33.083333333333336,23.541666666666668,0.03970833333333334,0.009291666666666667,0.33749999999999997,0.0022916666666666667,0
20210702,강북구,24.875,16.916666666666668,0.03179166666666667,0.009708333333333334,0.30416666666666664,0.002375,0
20210703,강북구,11.875,7.333333333333333,0.027125,0.008041666666666667,0.225,0.002041666666666667,0
20210704,강북구,6.541666666666667,3.875,0.02345833333333333,0.009,0.26666666666666666,0.002041666666666667,0
20210705,강북구,18.875,11.125,0.034958333333333334,0.010625,0.2791666666666667,0.002125,0
20210706,강북구,37.791666666666664,25.875,0.05375,0.01425,0.37083333333333335,0.0025,1
20210707,강북구,30.041666666666668,20.666666666666668,0.036458333333333336,0.014666666666666666,0.3666666666666667,0.0024583333333333336,0
20210708,강북구,25.041666666666668,16.625,0.030875,0.010583333333333333,0.3541666666666667,0.0025416666666666665,0
20210709,강북구,18.458333333333332,10.958333333333334,0.02729166666666667,0.010541666666666666,0.2791666666666667,0.002416666666666667,0
20210710,강북구,26.75,20.458333333333332,0.03879166666666667,0.0095,0.35833333333333334,0.0026666666666666666,0
20210711,강북구,33.958333333333336,25.375,0.03654166666666667,0.008583333333333333,0.3125,0.0023333333333333335,0
20210712,강북구,30.045454545454547,21.681818181818183,0.03868181818181818,0.013545454545454545,0.35454545454545455,0.0023636363636363638,0
20210713,강북구,34.25,23.333333333333332,0.030416666666666665,0.012958333333333334,0.3,0.002625,0
20210714,강북구,25.458333333333332,16.25,0.023666666666666666,0.011499999999999998,0.23750000000000002,0.0027916666666666667,0
20210715,강북구,19.375,12.375,0.029083333333333333,0.012041666666666666,0.21666666666666667,0.0028333333333333335,0
20210716,강북구,18.08695652173913,11.391304347826088,0.033956521739130434,0.009869565217391305,0.20434782608695654,0.0025217391304347826,0
20210717,강북구,14.458333333333334,8.833333333333334,0.025166666666666667,0.008791666666666666,0.22083333333333333,0.0025,0
20210718,강북구,14.25,8.291666666666666,0.029916666666666664,0.007291666666666666,0.20833333333333334,0.002416666666666667,0
20210719,강북구,14.333333333333334,8.791666666666666,0.021833333333333333,0.009625,0.225,0.0022916666666666667,0
20210720,강북구,21.583333333333332,13.0,0.029833333333333333,0.010291666666666666,0.2708333333333333,0.0024583333333333336,0
20210721,강북구,21.666666666666668,14.083333333333334,0.03154166666666667,0.010666666666666666,0.2916666666666667,0.0023333333333333335,0
20210722,강북구,21.875,13.75,0.030666666666666665,0.010958333333333334,0.26666666666666666,0.0025833333333333333,0
20210723,강북구,27.416666666666668,21.166666666666668,0.043250000000000004,0.012875,0.2791666666666667,0.0027916666666666667,0
20210724,강북구,25.5,19.75,0.03775,0.011958333333333333,0.25833333333333336,0.0026666666666666666,0
20210725,강북구,20.625,15.666666666666666,0.03866666666666667,0.009333333333333334,0.25,0.0027916666666666667,0
20210726,강북구,20.5,14.791666666666666,0.04345833333333333,0.00925,0.22083333333333333,0.0026666666666666666,0
20210727,강북구,23.708333333333332,18.083333333333332,0.04766666666666667,0.008499999999999999,0.24166666666666667,0.0025416666666666665,0
20210728,강북구,32.666666666666664,26.083333333333332,0.05466666666666667,0.010958333333333334,0.3458333333333334,0.0026666666666666666,1
20210729,강북구,43.541666666666664,35.041666666666664,0.04858333333333333,0.010958333333333334,0.3625,0.0027083333333333334,0
20210730,강북구,26.571428571428573,19.61904761904762,0.03557142857142857,0.013523809523809523,0.3142857142857143,0.0029047619047619048,0
20210731,강북구,21.916666666666668,16.208333333333332,0.044875,0.008583333333333333,0.3,0.0030000000000000005,0
20210801,강북구,28.208333333333332,21.875,0.037083333333333336,0.0071666666666666675,0.37083333333333335,0.0025833333333333333,0
20210802,강북구,16.041666666666668,8.833333333333334,0.025458333333333333,0.013666666666666667,0.32916666666666666,0.0026666666666666666,0
20210803,강북구,22.0,12.5,0.02358333333333333,0.011999999999999999,0.3,0.002625,0
20210804,강북구,25.291666666666668,15.791666666666666,0.02304166666666667,0.013208333333333334,0.2833333333333333,0.0029583333333333336,0
20210805,강북구,23.791666666666668,15.5,0.029083333333333336,0.009708333333333333,0.21250000000000002,0.002916666666666667,0
20210806,강북구,16.956521739130434,10.652173913043478,0.02182608695652174,0.008913043478260869,0.19130434782608696,0.002391304347826087,0
20210807,강북구,13.083333333333334,7.166666666666667,0.030541666666666665,0.008541666666666666,0.21250000000000002,0.002416666666666667,0
20210808,강북구,15.833333333333334,9.166666666666666,0.026958333333333334,0.006625,0.21666666666666667,0.002125,0
20210809,강북구,10.333333333333334,5.333333333333333,0.034208333333333334,0.007541666666666666,0.2041666666666667,0.002125,0
20210810,강북구,16.5,9.791666666666666,0.03716666666666667,0.011500000000000002,0.29583333333333334,0.0023333333333333335,0
20210811,강북구,29.11111111111111,20.72222222222222,0.034944444444444445,0.011444444444444445,0.3611111111111111,0.002388888888888889,0
20210812,강북구,38.166666666666664,26.916666666666668,0.049749999999999996,0.008833333333333334,0.3958333333333333,0.002125,0
20210813,강북구,27.583333333333332,15.708333333333334,0.02666666666666667,0.011291666666666667,0.3458333333333334,0.002166666666666667,0
20210814,강북구,14.25,6.166666666666667,0.03245833333333333,0.0062499999999999995,0.2625,0.002125,0
20210815,강북구,12.583333333333334,5.291666666666667,0.03295833333333333,0.005750000000000001,0.225,0.002041666666666667,0
20210816,강북구,20.75,11.625,0.03641666666666667,0.00825,0.26666666666666666,0.002,0
20210817,강북구,16.708333333333332,7.75,0.03270833333333333,0.007,0.225,0.002041666666666667,0
20210818,강북구,12.25,4.541666666666667,0.030208333333333334,0.006375,0.23333333333333336,0.002,0
20210819,강북구,16.916666666666668,7.458333333333333,0.035875,0.008708333333333334,0.24166666666666667,0.002,0
20210820,강북구,21.708333333333332,11.166666666666666,0.03966666666666666,0.012374999999999999,0.3125,0.0020833333333333333,0
20210821,강북구,14.291666666666666,7.291666666666667,0.033791666666666664,0.008791666666666666,0.325,0.002041666666666667,0
20210822,강북구,26.583333333333332,15.458333333333334,0.04445833333333333,0.007666666666666666,0.45,0.002125,0
20210823,강북구,30.666666666666668,16.916666666666668,0.021291666666666667,0.014791666666666667,0.4708333333333334,0.0024583333333333336,0
20210824,강북구,12.5,3.5833333333333335,0.01904166666666667,0.01,0.30416666666666664,0.0020833333333333333,0
20210825,강북구,21.541666666666668,8.25,0.023125000000000003,0.015041666666666667,0.32916666666666666,0.0022083333333333334,0
20210826,강북구,34.07692307692308,14.384615384615385,0.015153846153846155,0.017923076923076924,0.38461538461538464,0.0027692307692307695,0
20210827,강북구,25.125,8.5,0.013875,0.01825,0.41250000000000003,0.002625,0
20210828,강북구,38.041666666666664,17.708333333333332,0.04095833333333333,0.014916666666666667,0.44166666666666665,0.0028750000000000004,0
20210829,강북구,34.208333333333336,19.666666666666668,0.04158333333333333,0.007,0.39999999999999997,0.002416666666666667,0
20210830,강북구,40.291666666666664,21.875,0.040791666666666664,0.010625,0.43333333333333335,0.002416666666666667,0
20210831,강북구,32.708333333333336,18.625,0.027333333333333334,0.012333333333333333,0.46249999999999997,0.00225,0
20210901,강북구,8.291666666666666,1.1666666666666667,0.03170833333333333,0.007,0.32916666666666666,0.00225,0
20210902,강북구,19.125,4.75,0.034583333333333334,0.009666666666666665,0.35833333333333334,0.002125,0
20210903,강북구,18.541666666666668,5.5,0.031625,0.008375,0.30833333333333335,0.002041666666666667,0
20210904,강북구,12.75,3.2083333333333335,0.03358333333333333,0.007333333333333333,0.3125,0.002,0
20210905,강북구,12.0,3.4583333333333335,0.035208333333333335,0.006166666666666667,0.24583333333333335,0.002,0
20210906,강북구,18.833333333333332,7.083333333333333,0.0335,0.009416666666666667,0.3125,0.002,0
20210907,강북구,8.375,3.2916666666666665,0.022708333333333334,0.012416666666666666,0.28750000000000003,0.002,0
20210908,강북구,11.333333333333334,3.25,0.03295833333333333,0.008624999999999999,0.29583333333333334,0.002125,0
20210909,강북구,33.285714285714285,14.714285714285714,0.02523809523809524,0.01580952380952381,0.42857142857142855,0.002142857142857143,0
20210910,강북구,36.416666666666664,18.541666666666668,0.036833333333333336,0.016333333333333335,0.375,0.0025833333333333333,0
20210911,강북구,34.375,20.041666666666668,0.04716666666666667,0.011291666666666667,0.37916666666666665,0.0028333333333333335,0
20210912,강북구,22.833333333333332,10.875,0.03908333333333334,0.0072499999999999995,0.3416666666666666,0.0022916666666666667,0
20210913,강북구,29.083333333333332,13.875,0.033791666666666664,0.011375000000000001,0.33749999999999997,0.002166666666666667,0
20210914,강북구,23.416666666666668,9.041666666666666,0.030416666666666665,0.010541666666666666,0.30416666666666664,0.002166666666666667,0
20210915,강북구,16.583333333333332,5.333333333333333,0.035458333333333335,0.006916666666666667,0.2708333333333333,0.002041666666666667,0
20210916,강북구,12.5,2.7916666666666665,0.029958333333333333,0.008499999999999999,0.25833333333333336,0.002041666666666667,0
20210917,강북구,11.75,3.2083333333333335,0.02875,0.007625,0.24583333333333335,0.002,0
20210918,강북구,10.625,3.2916666666666665,0.032625,0.006916666666666667,0.28750000000000003,0.002,0
20210919,강북구,12.25,4.416666666666667,0.030083333333333333,0.0075,0.3,0.002041666666666667,0
20210920,강북구,12.333333333333334,4.666666666666667,0.034541666666666665,0.007041666666666667,0.2791666666666667,0.0020833333333333333,0
20210921,강북구,17.416666666666668,8.083333333333334,0.04145833333333333,0.006875,0.3666666666666667,0.0022916666666666667,0
20210922,강북구,12.916666666666666,4.625,0.043833333333333335,0.005458333333333333,0.3125,0.002041666666666667,0
20210923,강북구,16.041666666666668,6.416666666666667,0.040791666666666664,0.0055000000000000005,0.3,0.002041666666666667,0
20210924,강북구,18.714285714285715,8.238095238095237,0.025142857142857144,0.009285714285714286,0.3190476190476191,0.002,0
20210925,강북구,10.791666666666666,2.5833333333333335,0.015916666666666666,0.008583333333333333,0.2875,0.002,0
20210926,강북구,9.166666666666666,2.125,0.023999999999999997,0.006124999999999999,0.24166666666666667,0.001958333333333333,0
20210927,강북구,10.833333333333334,3.125,0.023749999999999997,0.008624999999999999,0.23750000000000002,0.002,0
20210928,강북구,12.958333333333334,5.041666666666667,0.01975,0.011791666666666666,0.2708333333333333,0.001958333333333333,0
20210929,강북구,12.833333333333334,4.958333333333333,0.020125,0.008749999999999999,0.30416666666666664,0.002041666666666667,0
20210930,강북구,20.333333333333332,8.708333333333334,0.01975,0.010791666666666666,0.32083333333333336,0.002041666666666667,0
20211001,강북구,35.0,17.208333333333332,0.033999999999999996,0.010833333333333334,0.3541666666666667,0.0023333333333333335,0
20211002,강북구,28.958333333333332,13.125,0.036583333333333336,0.012916666666666667,0.32916666666666666,0.0022083333333333334,0
20211003,강북구,39.833333333333336,22.458333333333332,0.035166666666666666,0.012083333333333333,0.4375,0.002375,0
20211004,강북구,42.875,19.75,0.02366666666666667,0.012708333333333334,0.3166666666666667,0.0023333333333333335,0
20211005,강북구,40.125,15.375,0.03366666666666667,0.009083333333333334,0.22916666666666666,0.0026666666666666666,0
20211006,강북구,7.583333333333333,1.5,0.017875,0.006833333333333334,0.225,0.002041666666666667,0
20211007,강북구,15.666666666666666,5.375,0.02125,0.010041666666666666,0.2916666666666667,0.002041666666666667,0
20211008,강북구,23.0,10.0,0.009476190476190477,0.014190476190476189,0.37142857142857144,0.0020952380952380953,0
20211009,강북구,15.708333333333334,3.7916666666666665,0.014333333333333332,0.008958333333333334,0.2916666666666667,0.0022083333333333334,0
20211010,강북구,20.5,9.541666666666666,0.024291666666666666,0.007541666666666666,0.31666666666666665,0.0022916666666666667,0
20211011,강북구,27.958333333333332,8.791666666666666,0.021750000000000002,0.008125,0.2916666666666667,0.0020833333333333333,0
20211012,강북구,14.583333333333334,2.875,0.022125000000000002,0.01,0.22916666666666666,0.002041666666666667,0
20211013,강북구,15.318181818181818,4.2272727272727275,0.020136363636363636,0.013363636363636362,0.2590909090909091,0.002,0
20211014,강북구,23.375,9.25,0.028749999999999998,0.013958333333333335,0.3,0.0022916666666666667,0
20211015,강북구,25.458333333333332,12.083333333333334,0.0315,0.007541666666666666,0.29583333333333334,0.002166666666666667,0
20211016,강북구,31.833333333333332,7.208333333333333,0.034666666666666665,0.003833333333333333,0.23750000000000002,0.002375,0
20211017,강북구,23.166666666666668,5.208333333333333,0.0305,0.004333333333333334,0.21666666666666667,0.0022916666666666667,0
20211018,강북구,25.083333333333332,8.375,0.015333333333333332,0.020166666666666666,0.33749999999999997,0.002416666666666667,0
20211019,강북구,28.958333333333332,16.541666666666668,0.024708333333333332,0.014583333333333332,0.37083333333333335,0.0022083333333333334,0
20211020,강북구,25.666666666666668,12.291666666666666,0.020416666666666666,0.015,0.37916666666666665,0.002125,0
20211021,강북구,33.75,17.583333333333332,0.023125000000000003,0.018708333333333334,0.40416666666666673,0.0026666666666666666,0
20211022,강북구,34.708333333333336,16.875,0.026833333333333334,0.014458333333333335,0.3875,0.0025833333333333333,0
20211023,강북구,38.86363636363637,18.40909090909091,0.02159090909090909,0.02059090909090909,0.440909090909091,0.0028636363636363638,0
20211024,강북구,29.166666666666668,16.458333333333332,0.02866666666666667,0.015666666666666666,0.40416666666666673,0.0027916666666666667,0
20211025,강북구,26.916666666666668,13.416666666666666,0.02775,0.016166666666666666,0.35000000000000003,0.002625,0
20211026,강북구,41.208333333333336,21.75,0.025833333333333333,0.024708333333333332,0.43333333333333335,0.0027500000000000003,0
20211027,강북구,47.666666666666664,23.166666666666668,0.025249999999999998,0.020291666666666666,0.42916666666666664,0.002916666666666667,0
20211028,강북구,26.772727272727273,11.318181818181818,0.01959090909090909,0.018363636363636363,0.3772727272727273,0.003181818181818182,0
20211029,강북구,20.208333333333332,7.291666666666667,0.022583333333333334,0.017541666666666667,0.32916666666666666,0.0030416666666666665,0
20211030,강북구,21.25,9.916666666666666,0.015708333333333335,0.020041666666666666,0.37083333333333335,0.0027916666666666667,0
20211031,강북구,30.833333333333332,16.791666666666668,0.026208333333333333,0.01825,0.4083333333333334,0.0028750000000000004,0
20211101,강북구,34.125,20.125,0.030291666666666665,0.015083333333333332,0.44166666666666665,0.0023333333333333335,0
20211102,강북구,37.166666666666664,23.083333333333332,0.027958333333333335,0.014,0.48333333333333334,0.002416666666666667,0
20211103,강북구,42.208333333333336,25.416666666666668,0.026458333333333334,0.017458333333333333,0.4666666666666666,0.0028333333333333335,0
20211104,강북구,55.125,33.416666666666664,0.012541666666666666,0.0325,0.5666666666666667,0.0030000000000000005,0
20211105,강북구,65.20833333333333,34.166666666666664,0.018125,0.030125,0.6124999999999999,0.0030416666666666665,0
20211106,강북구,58.083333333333336,34.75,0.025875,0.026625,0.5208333333333334,0.0037916666666666667,0
20211107,강북구,31.958333333333332,16.875,0.025208333333333333,0.019666666666666666,0.425,0.0033333333333333335,0
20211108,강북구,11.208333333333334,3.875,0.027125,0.009625,0.2708333333333333,0.0024583333333333336,0
20211109,강북구,11.916666666666666,4.75,0.024499999999999997,0.012875,0.27499999999999997,0.002375,0
20211110,강북구,14.833333333333334,6.5,0.026333333333333334,0.008708333333333334,0.2875,0.0022916666666666667,0
20211111,강북구,18.333333333333332,5.916666666666667,0.029666666666666664,0.007875,0.26666666666666666,0.0026666666666666666,0
20211112,강북구,19.083333333333332,6.583333333333333,0.025958333333333333,0.007291666666666666,0.28750000000000003,0.0022916666666666667,0
20211113,강북구,23.583333333333332,9.625,0.01375,0.025249999999999998,0.4375,0.0025416666666666665,0
20211114,강북구,59.041666666666664,27.416666666666668,0.023000000000000003,0.026625,0.575,0.003541666666666667,0
20211115,강북구,55.31818181818182,21.681818181818183,0.021136363636363634,0.02072727272727273,0.5045454545454545,0.0025454545454545456,0
20211116,강북구,52.625,20.0,0.023083333333333334,0.020416666666666666,0.45,0.0027916666666666667,0
20211117,강북구,42.041666666666664,19.75,0.013,0.030916666666666665,0.4875,0.0027916666666666667,0
20211118,강북구,68.70833333333333,33.5,0.025291666666666667,0.035791666666666666,0.5708333333333333,0.003375,0
20211119,강북구,105.875,59.375,0.043083333333333335,0.021,0.5750000000000001,0.0031249999999999997,0
20211120,강북구,143.875,87.375,0.021958333333333333,0.029958333333333333,0.8083333333333332,0.0028333333333333335,0
20211121,강북구,129.08333333333334,88.95833333333333,0.017124999999999998,0.033749999999999995,0.7708333333333334,0.00325,0
20211122,강북구,48.708333333333336,15.875,0.030916666666666665,0.007833333333333333,0.3125,0.0026666666666666666,0
20211123,강북구,31.958333333333332,10.083333333333334,0.02754166666666667,0.008583333333333333,0.29583333333333334,0.002375,0
20211124,강북구,28.5,11.75,0.018541666666666668,0.023083333333333334,0.4083333333333334,0.0030833333333333333,0
20211125,강북구,49.208333333333336,16.5,0.022541666666666668,0.021958333333333333,0.47500000000000003,0.0031249999999999997,0
20211126,강북구,25.0,11.0,0.025374999999999998,0.017916666666666668,0.375,0.0030000000000000005,0
20211127,강북구,38.75,20.666666666666668,0.014499999999999999,0.025666666666666667,0.5333333333333333,0.002916666666666667,0
20211128,강북구,48.041666666666664,30.333333333333332,0.00775,0.03725,0.6458333333333334,0.0030833333333333333,0
20211129,강북구,53.666666666666664,34.958333333333336,0.006666666666666667,0.044833333333333336,0.7041666666666666,0.003416666666666667,0
20211130,강북구,27.772727272727273,17.181818181818183,0.014,0.022954545454545453,0.4454545454545455,0.0026363636363636363,0
20211201,강북구,19.958333333333332,9.75,0.02716666666666667,0.004875,0.2708333333333333,0.0022916666666666667,0
20211202,강북구,27.375,14.041666666666666,0.01025,0.026,0.4708333333333334,0.0027916666666666667,0
20211203,강북구,21.666666666666668,7.5,0.025541666666666667,0.00925,0.32916666666666666,0.0028333333333333335,0
20211204,강북구,21.791666666666668,10.333333333333334,0.022083333333333333,0.015916666666666666,0.44166666666666665,0.0028333333333333335,0
20211205,강북구,30.791666666666668,18.375,0.015041666666666667,0.022458333333333334,0.5875,0.0030000000000000005,0
20211206,강북구,37.541666666666664,21.583333333333332,0.008583333333333333,0.034583333333333334,0.6166666666666667,0.0028750000000000004,0
20211207,강북구,45.0,26.916666666666668,0.015166666666666667,0.025333333333333333,0.5708333333333333,0.002916666666666667,0
20211208,강북구,36.791666666666664,20.916666666666668,0.0065,0.035875,0.7000000000000001,0.002916666666666667,0
20211209,강북구,35.333333333333336,20.041666666666668,0.004791666666666667,0.034916666666666665,0.6541666666666667,0.0031249999999999997,0
20211210,강북구,28.666666666666668,15.625,0.005083333333333333,0.028458333333333332,0.625,0.0030416666666666665,0
20211211,강북구,70.54166666666667,42.916666666666664,0.011166666666666667,0.025541666666666667,0.6541666666666667,0.0029583333333333336,0
20211212,강북구,42.833333333333336,22.708333333333332,0.025124999999999998,0.011208333333333334,0.43333333333333335,0.0030000000000000005,0
20211213,강북구,24.047619047619047,10.476190476190476,0.021285714285714286,0.013523809523809525,0.33809523809523806,0.0026666666666666666,0
20211214,강북구,40.166666666666664,19.541666666666668,0.005583333333333333,0.03991666666666666,0.5291666666666667,0.0033333333333333335,0
20211215,강북구,85.5,54.708333333333336,0.016874999999999998,0.03158333333333333,0.6583333333333333,0.00325,0
20211216,강북구,93.08333333333333,55.791666666666664,0.01929166666666667,0.02779166666666667,0.6833333333333332,0.003375,0
20211217,강북구,42.208333333333336,19.041666666666668,0.028958333333333336,0.006291666666666667,0.29583333333333334,0.0025,0
20211218,강북구,31.208333333333332,13.333333333333334,0.012499999999999999,0.024791666666666667,0.4291666666666667,0.0023333333333333335,0
20211219,강북구,36.0,13.125,0.018458333333333334,0.022541666666666668,0.45416666666666666,0.0029583333333333336,0
20211220,강북구,58.166666666666664,26.833333333333332,0.011041666666666667,0.039875,0.6416666666666667,0.0033333333333333335,0
20211221,강북구,69.04166666666667,35.541666666666664,0.021333333333333333,0.03125,0.6666666666666666,0.0035833333333333338,0
20211222,강북구,32.291666666666664,15.416666666666666,0.01625,0.024374999999999997,0.44166666666666665,0.0033333333333333335,0
20211223,강북구,40.791666666666664,21.333333333333332,0.011833333333333335,0.03204166666666667,0.5208333333333334,0.0030416666666666665,0
20211224,강북구,50.875,30.291666666666668,0.017416666666666667,0.02395833333333333,0.4916666666666667,0.0030833333333333333,0
20211225,강북구,29.25,14.208333333333334,0.028875,0.0057083333333333335,0.3,0.0022083333333333334,0
20211226,강북구,20.541666666666668,10.083333333333334,0.028583333333333336,0.006208333333333333,0.29583333333333334,0.002041666666666667,0
20211227,강북구,39.22727272727273,20.181818181818183,0.008454545454545454,0.0345,0.5863636363636364,0.0024545454545454545,0
20211228,강북구,53.916666666666664,34.583333333333336,0.002916666666666667,0.041666666666666664,0.8166666666666668,0.0027500000000000003,0
20211229,강북구,71.875,47.625,0.012583333333333334,0.030416666666666665,0.7208333333333333,0.0030000000000000005,0
20211230,강북구,31.75,14.25,0.030875,0.009125,0.32083333333333336,0.0028333333333333335,0
20211231,강북구,26.166666666666668,7.25,0.0325,0.007583333333333333,0.3125,0.0024583333333333336,0
20210101,노원구,29.0,20.541666666666668,0.015458333333333333,0.028999999999999998,0.5875,0.0035833333333333338,0
20210102,노원구,34.666666666666664,12.875,0.030708333333333334,0.012041666666666666,0.39166666666666666,0.0030833333333333333,0
20210103,노원구,39.791666666666664,17.083333333333332,0.020833333333333332,0.021791666666666668,0.5333333333333333,0.00375,0
20210104,노원구,42.21052631578947,26.842105263157894,0.009421052631578946,0.03521052631578948,0.6263157894736843,0.0034210526315789475,0
20210105,노원구,28.304347826086957,17.347826086956523,0.02591304347826087,0.01573913043478261,0.39565217391304347,0.0026956521739130435,0
20210106,노원구,27.391304347826086,16.347826086956523,0.01865217391304348,0.024782608695652176,0.491304347826087,0.002826086956521739,0
20210107,노원구,34.52173913043478,13.695652173913043,0.02526086956521739,0.008130434782608695,0.37826086956521743,0.002608695652173913,0
20210108,노원구,22.125,14.541666666666666,0.02366666666666667,0.011583333333333334,0.39999999999999997,0.003416666666666667,0
20210109,노원구,30.083333333333332,21.0,0.01925,0.019125,0.5458333333333333,0.004208333333333334,0
20210110,노원구,35.208333333333336,28.625,0.013625,0.0295,0.6791666666666667,0.004166666666666667,0
20210111,노원구,47.5,37.875,0.007,0.04120833333333333,0.8583333333333334,0.004166666666666667,0
20210112,노원구,66.375,57.875,0.003708333333333333,0.049125,0.9208333333333334,0.0035,0
20210113,노원구,108.875,56.583333333333336,0.00775,0.04620833333333333,0.9583333333333334,0.003833333333333333,0
20210114,노원구,89.04545454545455,37.0,0.00890909090909091,0.04477272727272727,0.9636363636363636,0.004636363636363636,0
20210115,노원구,83.125,41.125,0.012833333333333334,0.045875,1.0083333333333333,0.004208333333333334,0
20210116,노원구,57.208333333333336,39.541666666666664,0.026625,0.013458333333333334,0.5416666666666666,0.0030416666666666665,0
20210117,노원구,22.52173913043478,15.73913043478261,0.02291304347826087,0.017521739130434782,0.45652173913043476,0.0030434782608695656,0
20210118,노원구,34.458333333333336,19.083333333333332,0.021291666666666667,0.020666666666666667,0.4791666666666667,0.002625,0
20210119,노원구,33.125,18.083333333333332,0.013875,0.03254166666666667,0.6208333333333333,0.003625,0
20210120,노원구,49.857142857142854,32.095238095238095,0.0048095238095238095,0.05438095238095238,1.0190476190476192,0.004666666666666667,0
20210121,노원구,46.583333333333336,31.291666666666668,0.0030833333333333333,0.05958333333333333,1.1416666666666666,0.0053750000000000004,0
20210122,노원구,39.25,31.958333333333332,0.007208333333333333,0.03833333333333334,0.7541666666666668,0.0032083333333333334,0
20210123,노원구,11.916666666666666,10.25,0.02779166666666667,0.018,0.5,0.0030833333333333333,0
20210124,노원구,15.681818181818182,12.0,0.019,0.03090909090909091,0.7227272727272728,0.0035,0
