CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Exited,Type
15609510,669.0,France,1.0,45,7,149364.58,1,173454.07,0,train
15742229,583.0,France,1.0,59,7,127450.14,1,67552.71,0,test
15658532,520.0,Spain,0.0,63,5,162278.32,1,34765.33,0,train
15590993,579.0,Spain,1.0,37,5,152212.88,2,120219.14,0,train
15565701,698.0,Spain,0.0,39,9,161993.89,1,90212.38,0,test
15597239,548.0,Spain,1.0,39,7,131468.44,1,164975.82,0,train
15688880,672.0,Germany,1.0,40,10,102980.44,1,1285.81,1,train
15813917,653.0,Germany,1.0,31,9,143321.97,1,83679.46,0,test
15679611,734.0,Spain,0.0,37,2,130404.92,1,34548.74,0,train
15636589,794.0,France,0.0,41,7,0.0,2,74275.08,0,train
15687752,641.0,France,1.0,30,2,87505.47,2,7278.57,0,test
15584363,824.0,France,1.0,30,0,133634.02,1,162053.92,0,train
15737748,534.0,Spain,0.0,33,3,151233.62,1,199336.63,0,train
15803365,653.0,Spain,1.0,55,2,70263.83,1,62347.71,0,test
15793247,498.0,France,1.0,34,5,0.0,2,91711.66,0,train
15572360,683.0,France,1.0,30,10,57657.49,1,79240.9,0,train
15795166,618.0,Germany,1.0,42,8,153572.31,2,76679.6,0,test
15724620,538.0,France,1.0,37,1,134752.08,1,162511.55,0,train
15800856,643.0,Spain,1.0,34,3,83132.09,1,21360.88,0,train
15671097,428.0,France,0.0,31,2,0.0,2,54487.43,0,test
15683930,593.0,Germany,0.0,32,9,134096.53,2,53931.05,1,train
15749004,718.0,France,0.0,31,0,118100.59,2,103165.15,0,train
15800434,811.0,Germany,1.0,52,10,76915.4,1,146359.81,1,test
15709117,823.0,Spain,0.0,46,3,81576.75,1,28370.95,1,train
15638806,645.0,Spain,1.0,49,2,0.0,2,10023.15,0,train
15662294,710.0,France,1.0,33,10,118327.17,2,192928.82,0,test
15690079,591.0,Spain,1.0,30,8,124857.69,2,50485.7,0,train
15759317,748.0,Germany,0.0,27,2,90971.85,1,131662.47,0,train
15750497,850.0,France,0.0,37,7,153147.75,1,152235.3,0,test
15596181,542.0,France,1.0,38,8,65942.26,1,68093.23,1,train
15576602,809.0,France,1.0,38,3,0.0,2,80061.31,0,train
15644833,675.0,France,1.0,54,2,0.0,1,149583.67,1,test
15734634,607.0,Spain,0.0,27,5,100912.19,1,7631.27,0,train
15808689,850.0,France,0.0,31,4,0.0,2,33082.81,0,train
15720702,789.0,France,1.0,37,3,0.0,1,121883.87,1,test
15665077,598.0,France,0.0,43,5,0.0,3,100722.72,1,train
15763612,756.0,Germany,1.0,41,2,124439.49,2,47093.11,0,train
15596493,687.0,France,0.0,47,7,0.0,2,177624.01,0,test
15704483,724.0,France,1.0,40,6,0.0,2,106149.48,0,train
15598846,700.0,France,0.0,44,2,58781.76,1,16874.92,0,train
15629244,635.0,Spain,1.0,50,7,159453.64,2,54560.79,1,test
15765537,687.0,Germany,1.0,26,2,142721.52,1,153605.75,0,train
15729975,613.0,France,0.0,46,8,167795.6,1,44390.38,0,train
15682773,781.0,France,0.0,38,3,128345.69,2,63218.85,0,test
15688007,703.0,Spain,1.0,20,3,165260.98,1,41626.78,0,train
15574331,593.0,Germany,0.0,62,3,118233.81,1,24765.53,1,train
15645572,743.0,France,0.0,40,6,0.0,1,28280.8,1,test
15742854,640.0,Spain,0.0,46,8,0.0,2,89043.19,0,train
15575417,849.0,Germany,1.0,37,7,143452.74,2,17294.12,0,train
15796721,778.0,France,1.0,38,3,145018.49,2,126702.41,0,test
15734942,539.0,Germany,0.0,38,8,82407.51,1,13123.41,0,train
15664772,489.0,Germany,1.0,28,1,79460.98,2,167973.63,0,train
15576683,568.0,Spain,0.0,43,9,0.0,1,125870.79,1,test
15682563,618.0,Spain,1.0,38,5,126473.99,1,91972.49,0,train
15650889,710.0,Germany,0.0,30,10,133537.1,2,155593.74,0,train
15612108,625.0,France,1.0,52,5,164978.01,1,67788.49,0,test
15761132,682.0,Spain,1.0,46,7,128029.72,1,62615.35,0,train
15645511,727.0,Spain,1.0,43,2,97403.18,1,107415.02,1,train
15609824,794.0,France,0.0,41,7,176845.41,3,166526.26,1,test
15640268,652.0,Spain,1.0,71,4,0.0,1,120107.1,0,train
15645778,670.0,Spain,1.0,42,3,81589.04,1,188227.8,0,train
15691104,460.0,Germany,0.0,40,6,119507.58,2,91560.63,1,test
15714567,568.0,Spain,0.0,26,6,0.0,2,166495.2,0,train
15777826,643.0,France,1.0,30,5,94443.77,1,165614.4,0,train
15668445,521.0,France,1.0,37,2,0.0,2,86372.24,0,test
15576162,615.0,France,1.0,32,7,92199.84,1,2755.53,0,train
15778135,575.0,Spain,1.0,43,3,0.0,1,83594.51,0,train
15613141,717.0,France,0.0,41,3,135756.96,1,103706.41,0,test
15635435,648.0,France,0.0,54,9,120633.42,1,5924.38,1,train
15596552,535.0,Germany,1.0,48,5,134542.73,1,58203.67,1,train
15623644,626.0,Spain,1.0,29,7,0.0,2,49361.84,0,test
15683403,611.0,Spain,1.0,52,7,0.0,1,73585.18,1,train
15615029,734.0,Spain,1.0,39,6,0.0,1,95135.27,0,train
15769005,709.0,France,1.0,49,4,154344.49,2,38794.57,0,test
15746326,591.0,France,1.0,43,3,0.0,2,198926.36,0,train
15722364,664.0,France,1.0,43,9,189026.53,2,56099.86,0,train
15704954,431.0,France,1.0,37,0,120764.08,1,117023.08,0,test
15694409,647.0,Germany,0.0,22,3,97975.82,2,62083.0,0,train
15754068,578.0,France,1.0,32,4,0.0,2,141822.8,0,train
15683841,555.0,Germany,1.0,41,10,113270.2,2,185387.14,0,test
15789095,775.0,Spain,1.0,30,4,0.0,2,57461.13,0,train
15719958,850.0,Germany,1.0,39,3,124548.99,2,120380.12,0,train
15689514,625.0,France,1.0,43,8,201696.07,1,133020.9,1,test
15621353,645.0,Spain,0.0,37,7,0.0,2,13589.93,0,train
15627232,608.0,Germany,1.0,44,7,114203.47,1,77830.36,1,train
15745843,689.0,Spain,0.0,31,4,0.0,2,136610.02,0,test
15722902,652.0,Germany,1.0,50,8,125437.64,1,17160.94,1,train
15791767,769.0,France,0.0,26,7,0.0,2,176843.53,0,train
15792722,611.0,France,0.0,43,8,64897.75,1,114996.33,0,test
15723006,489.0,France,1.0,38,8,0.0,2,196990.79,0,train
15771942,528.0,Germany,0.0,46,9,135555.66,1,133146.03,1,train
15774738,632.0,France,1.0,44,3,107764.75,1,185667.72,0,test
15574004,429.0,France,0.0,27,6,117307.44,2,24020.49,0,train
15587233,457.0,France,1.0,41,8,73700.12,3,185750.02,1,train
15808228,768.0,Spain,0.0,44,6,60603.4,1,178045.97,0,test
15682834,715.0,Spain,0.0,35,4,40169.88,2,199857.47,0,train
15571752,668.0,Germany,0.0,32,10,92041.87,1,43595.9,0,train
15743067,625.0,Germany,1.0,26,3,130483.95,1,122810.53,0,test
15714466,846.0,France,0.0,41,5,0.0,3,3440.47,1,train
15617982,661.0,Spain,0.0,42,3,0.0,2,35989.41,0,train
15696637,571.0,France,0.0,23,10,151097.28,1,17163.75,0,test
15690647,582.0,Spain,0.0,46,8,67563.31,1,44506.09,1,train
15672756,716.0,France,0.0,35,8,112808.18,1,17848.3,0,train
15704586,758.0,France,0.0,42,7,0.0,2,76209.56,0,test
15674526,725.0,France,1.0,66,4,86459.8,1,141476.56,0,train
15775295,630.0,France,0.0,40,0,118633.08,1,60032.46,1,train
15684196,627.0,France,0.0,55,2,159441.27,1,100686.11,1,test
15727281,653.0,France,0.0,27,9,0.0,2,96429.29,0,train
15787835,775.0,Germany,0.0,38,4,125212.65,2,15795.88,1,train
15730540,794.0,Spain,1.0,45,8,88656.37,2,116547.31,0,test
15646276,831.0,France,0.0,32,2,146033.62,1,191260.74,0,train
15582180,561.0,France,1.0,29,9,120268.13,1,173870.39,0,train
15697095,705.0,Spain,1.0,46,7,0.0,2,117273.35,0,test
15748797,636.0,Spain,0.0,33,0,0.0,1,92277.47,1,train
15754796,487.0,Germany,0.0,46,4,135070.58,2,44244.49,1,train
15628947,693.0,France,0.0,38,3,0.0,2,78133.48,1,test
15775546,517.0,Spain,0.0,29,5,0.0,2,103402.88,0,train
15670481,684.0,France,0.0,27,9,122550.05,2,137835.82,0,train
15619029,620.0,Spain,0.0,43,2,0.0,2,20670.1,0,test
15613282,757.0,France,1.0,29,8,130306.49,1,77469.38,0,train
15721487,739.0,France,0.0,27,6,0.0,1,57572.38,0,train
15797276,662.0,Spain,0.0,41,4,90350.77,1,75884.65,1,test
15612494,359.0,France,0.0,44,6,128747.69,1,146955.71,1,train
15629617,572.0,Spain,1.0,23,2,126873.52,1,67040.12,0,train
15600821,721.0,France,1.0,69,2,108424.19,1,178418.35,0,test
15579062,707.0,France,1.0,32,9,0.0,2,30807.02,0,train
15814268,444.0,France,0.0,40,5,84350.07,1,143835.76,0,train
15710164,523.0,France,0.0,73,7,0.0,2,130883.9,1,test
15693904,685.0,Germany,0.0,30,4,84958.6,2,194343.72,0,train
15588986,673.0,Germany,0.0,29,4,99097.36,1,9796.69,0,train
15797733,503.0,Germany,1.0,30,10,136622.55,2,47310.24,0,test
15620507,485.0,Germany,0.0,30,5,156771.68,1,141148.21,0,train
15685150,799.0,Germany,1.0,28,7,167658.33,2,111138.25,0,train
15667651,585.0,Spain,0.0,33,8,0.0,2,114182.07,0,test
15774166,607.0,Germany,0.0,24,2,109483.54,2,127560.77,0,train
15649280,521.0,Germany,0.0,40,9,134504.78,1,18082.06,0,train
15705657,535.0,France,0.0,44,2,114427.86,1,136330.26,0,test
15753969,724.0,Spain,1.0,45,5,83888.54,1,34121.81,0,train
15742378,520.0,Germany,1.0,32,5,110029.77,1,56246.69,0,train
15794874,696.0,Spain,1.0,41,9,127523.75,1,191417.42,0,test
15589221,657.0,Germany,1.0,30,1,139762.13,2,23317.88,0,train
15596671,603.0,Spain,0.0,42,8,91611.12,1,144675.3,1,train
15583668,726.0,France,0.0,42,2,109471.79,1,175161.05,0,test
15710206,591.0,France,0.0,39,4,150500.64,1,14928.8,0,train
15799966,792.0,Germany,0.0,59,9,101609.77,1,161479.19,1,train
15794560,550.0,France,1.0,57,5,0.0,1,133501.94,0,test
15626485,601.0,France,0.0,26,8,78892.23,1,23703.52,0,train
15703143,820.0,France,0.0,29,3,82344.84,1,115985.38,0,train
15809772,667.0,France,1.0,48,2,0.0,1,43229.2,0,test
15687959,573.0,Spain,0.0,44,4,0.0,1,94862.93,0,train
15585282,755.0,France,1.0,62,1,127706.33,2,142377.69,0,train
15714993,552.0,France,0.0,41,9,124349.34,1,135635.25,0,test
15596021,598.0,Spain,1.0,44,8,0.0,2,148487.9,0,train
15646615,576.0,Germany,1.0,28,1,119336.29,2,58976.85,0,train
15742632,670.0,France,0.0,31,9,0.0,1,76254.83,0,test
15574068,504.0,Germany,1.0,56,9,104217.3,1,55857.48,1,train
15806967,778.0,France,0.0,65,7,0.0,1,77867.23,0,train
15796334,558.0,Germany,1.0,39,10,144757.02,1,22878.16,1,test
15688713,627.0,Spain,1.0,44,6,0.0,1,114469.55,0,train
15796179,683.0,France,1.0,43,8,0.0,1,96754.8,0,train
15598751,556.0,France,0.0,43,6,0.0,3,125154.57,1,test
15703019,583.0,France,0.0,38,10,0.0,2,113597.64,0,train
15646302,705.0,France,0.0,24,7,100169.51,1,121408.55,0,train
15680855,637.0,France,1.0,33,2,145731.83,1,109219.43,0,test
15697311,697.0,Spain,1.0,56,5,110802.03,1,50230.31,1,train
15585367,555.0,Germany,0.0,46,4,120392.99,1,177719.88,1,train
15726556,594.0,Germany,0.0,26,6,135067.52,2,131211.86,0,test
15676242,632.0,Spain,1.0,31,3,136556.44,1,82152.83,1,train
15684198,551.0,France,0.0,38,10,0.0,2,216.27,0,train
15774882,687.0,France,0.0,35,3,99587.43,1,1713.1,1,test
15714227,672.0,France,0.0,53,7,0.0,1,136910.18,0,train
15608653,521.0,Spain,0.0,34,7,70731.07,1,20243.97,1,train
15784280,686.0,Germany,1.0,35,2,109342.82,2,86043.27,0,test
15789546,639.0,Spain,1.0,28,8,0.0,2,126561.07,0,train
15590320,850.0,France,1.0,66,4,0.0,2,64350.8,0,train
15678385,465.0,France,1.0,25,2,78247.31,2,10472.31,0,test
15571778,817.0,France,0.0,55,10,117561.49,1,95941.55,1,train
15657085,578.0,France,1.0,23,10,88980.32,1,125222.36,0,train
15640627,611.0,Spain,1.0,34,4,0.0,2,170950.58,0,test
15566211,616.0,Germany,0.0,41,1,103560.57,1,236.45,1,train
15669293,517.0,France,1.0,37,5,113308.84,1,31517.16,0,train
15595067,637.0,Spain,0.0,40,6,0.0,2,181610.6,0,test
15753566,806.0,France,0.0,32,3,63763.49,1,156593.09,0,train
15650391,633.0,France,0.0,29,7,169988.35,1,4272.0,0,train
15681843,624.0,Germany,0.0,35,0,180303.24,2,163587.9,0,test
15814846,691.0,France,1.0,52,3,0.0,1,175843.68,1,train
15670374,819.0,Germany,0.0,49,1,120656.86,4,166164.3,1,train
15762332,568.0,Germany,0.0,31,1,61592.14,2,61796.64,0,test
15700223,806.0,France,1.0,48,4,164701.68,1,21439.49,0,train
15729956,726.0,Spain,0.0,26,1,80780.16,1,19225.85,0,train
15594862,552.0,France,1.0,36,8,0.0,2,132547.02,0,test
15598782,755.0,Germany,0.0,30,6,154221.37,2,62688.55,0,train
15745080,634.0,France,1.0,26,8,0.0,1,21760.96,0,train
15703399,756.0,France,0.0,26,5,101641.14,2,154460.68,0,test
15732175,776.0,France,1.0,37,2,0.0,1,8065.0,0,train
15630725,649.0,France,0.0,45,5,92786.66,1,173365.9,1,train
15640260,595.0,Germany,1.0,32,8,131081.66,2,69428.79,0,test
15716822,646.0,France,1.0,30,5,98014.74,1,12757.14,0,train
15583748,592.0,Spain,1.0,38,8,0.0,2,180426.2,0,train
15605968,574.0,France,1.0,26,8,97460.1,1,43093.67,0,test
15790683,850.0,France,1.0,36,1,104077.19,2,68594.0,0,train
15607713,850.0,Spain,0.0,29,1,0.0,2,197996.65,0,train
15700212,475.0,France,0.0,46,10,0.0,2,122953.0,1,test
15626710,642.0,France,0.0,39,4,0.0,1,76821.24,0,train
15716491,710.0,Spain,0.0,51,4,93656.95,1,141400.51,1,train
15625824,596.0,Spain,1.0,30,6,121345.88,4,41921.75,1,test
15617705,609.0,France,0.0,39,8,141675.23,1,175664.25,0,train
15761976,797.0,Spain,0.0,31,8,0.0,2,117916.63,0,train
15634891,504.0,Germany,0.0,43,7,102365.49,1,194690.77,1,test
15744517,735.0,Spain,1.0,50,9,0.0,1,166677.35,1,train
15686963,680.0,Spain,0.0,30,3,0.0,1,160131.58,0,train
15808189,449.0,France,1.0,52,6,0.0,2,123622.0,0,test
15580845,685.0,Germany,1.0,57,7,101868.51,1,113483.96,0,train
15799156,569.0,Spain,1.0,38,8,0.0,2,79618.79,0,train
15694296,631.0,France,1.0,35,9,112392.45,2,24472.23,0,test
15677049,595.0,Germany,0.0,25,7,106570.34,2,177025.79,0,train
15583595,461.0,France,0.0,28,8,0.0,1,103349.74,0,train
15590146,630.0,France,1.0,50,1,81947.76,1,63606.22,1,test
15801548,661.0,France,0.0,31,7,144162.3,2,14490.79,0,train
15660833,796.0,Germany,1.0,39,5,86350.87,2,105080.53,0,train
15762277,710.0,France,1.0,47,5,158623.14,1,83499.89,1,test
15791302,741.0,France,1.0,32,8,0.0,2,143598.7,0,train
15798975,606.0,Germany,1.0,48,4,132403.56,1,36091.91,1,train
15599956,747.0,France,1.0,27,10,0.0,2,13007.89,0,test
15577274,549.0,Germany,0.0,43,3,134985.66,1,6101.41,0,train
15701200,576.0,France,1.0,36,6,0.0,2,48314.0,0,train
15638149,528.0,France,1.0,37,6,103772.45,1,197111.99,0,test
15786199,535.0,France,1.0,33,2,133040.32,1,110299.78,0,train
15701765,575.0,Spain,0.0,37,0,0.0,2,30114.32,0,train
15586974,656.0,France,1.0,39,10,0.0,2,98894.64,0,test
15729040,440.0,France,1.0,42,2,0.0,2,49826.68,0,train
15788676,539.0,Spain,1.0,38,8,71460.67,2,10074.05,0,train
15602497,850.0,Spain,1.0,39,6,133214.13,1,20769.88,0,test
15701333,646.0,France,0.0,37,7,96558.66,1,163427.18,0,train
15812071,744.0,France,1.0,54,6,93806.31,2,140068.77,0,train
15634375,710.0,Spain,0.0,36,8,0.0,2,83206.19,0,test
15738267,544.0,France,0.0,64,3,124043.8,1,111402.97,1,train
15786800,723.0,Germany,1.0,52,5,131694.97,1,92873.5,1,train
15591130,507.0,Spain,0.0,29,6,0.0,2,94780.9,0,test
15720662,787.0,France,0.0,35,1,106266.8,1,16607.15,0,train
15751531,598.0,Spain,1.0,41,8,0.0,2,161954.43,0,train
15653595,796.0,France,1.0,51,6,0.0,2,194733.28,0,test
15568360,569.0,Spain,0.0,41,4,139840.36,1,163524.7,0,train
15781210,711.0,France,1.0,34,8,0.0,2,48260.19,0,train
15668058,661.0,Germany,1.0,35,8,124098.54,1,86678.48,0,test
15597131,415.0,France,1.0,32,5,145807.59,1,3064.65,0,train
15697283,578.0,Spain,1.0,23,8,0.0,2,112124.98,0,train
15640953,611.0,France,0.0,26,2,107508.93,2,120801.65,0,test
15715031,600.0,France,0.0,28,6,0.0,2,52193.23,0,train
15589660,661.0,Germany,0.0,32,1,145980.23,1,56636.28,0,train
15769818,850.0,France,0.0,37,3,212778.2,1,69372.88,0,test
15782736,573.0,Germany,0.0,47,4,152522.47,1,164038.07,1,train
15614818,764.0,Spain,0.0,33,9,168964.77,1,118982.51,0,train
15794014,838.0,France,0.0,34,8,0.0,2,27472.07,0,test
15732448,821.0,France,0.0,28,8,0.0,1,36754.13,0,train
15723411,607.0,Spain,0.0,36,4,98266.3,1,46416.36,0,train
15797686,558.0,France,1.0,38,8,113000.92,1,152872.39,0,test
15605950,530.0,Germany,1.0,23,1,137060.88,2,165227.23,0,train
15812497,654.0,Germany,1.0,37,5,112146.12,1,75927.35,0,train
15690678,530.0,France,0.0,33,4,129307.32,1,172930.28,0,test
15747677,656.0,Spain,1.0,69,6,163975.09,1,36108.5,0,train
15618926,520.0,Spain,1.0,43,7,0.0,2,36202.74,0,train
15673908,602.0,Germany,0.0,42,6,158414.85,1,131886.46,0,test
15727944,701.0,Germany,0.0,48,1,92072.68,1,133992.36,0,train
15807294,653.0,Spain,0.0,30,2,88243.29,2,96658.26,0,train
15618581,668.0,Spain,1.0,25,8,0.0,2,135112.09,0,test
15584364,652.0,France,1.0,48,4,59486.31,1,163944.18,1,train
15599552,639.0,Spain,0.0,54,2,0.0,2,53843.71,0,train
15749177,730.0,Spain,0.0,52,7,0.0,2,122398.84,0,test
15718779,780.0,France,1.0,34,1,0.0,1,64804.04,0,train
15568106,592.0,France,0.0,38,8,119278.01,2,19370.73,0,train
15779481,628.0,France,1.0,34,4,158741.43,2,126192.54,0,test
15709994,658.0,France,0.0,40,7,140596.95,1,135459.02,1,train
15772777,850.0,Spain,0.0,29,10,0.0,2,94815.04,0,train
15706815,515.0,Germany,1.0,37,2,90432.92,1,188366.04,1,test
15618018,571.0,France,0.0,35,1,104783.81,2,178512.52,0,train
15671032,760.0,Germany,1.0,42,0,77992.97,2,97906.38,0,train
15634281,720.0,Germany,0.0,43,10,110822.9,1,72861.94,0,test
15766374,632.0,Germany,1.0,42,4,119624.6,2,195978.86,0,train
15600991,694.0,Germany,1.0,31,6,109052.59,2,19448.93,1,train
15777576,559.0,Spain,0.0,40,5,139129.44,1,32635.54,0,test
15742613,773.0,Germany,0.0,42,8,152324.66,2,171733.22,0,train
15649523,581.0,France,1.0,38,1,0.0,2,46176.22,0,train
15651063,524.0,Germany,0.0,37,9,127480.58,2,179634.69,0,test
15683124,713.0,France,1.0,53,6,115029.4,1,191521.32,1,train
15618314,676.0,France,1.0,40,8,114005.78,1,67998.45,0,train
15670823,651.0,Germany,0.0,42,1,116646.76,1,44731.8,1,test
15607133,717.0,Spain,0.0,49,1,110864.38,2,124532.9,1,train
15615012,594.0,France,1.0,23,5,156267.59,1,160968.44,0,train
15725141,716.0,France,0.0,44,3,109528.28,1,27341.63,1,test
15623560,668.0,France,0.0,35,6,102482.76,1,53994.64,0,train
15693018,678.0,Germany,1.0,23,10,115563.71,1,91633.53,0,train
15636756,545.0,France,1.0,23,2,0.0,2,189613.12,0,test
15647474,613.0,France,0.0,40,9,95624.36,2,60706.33,0,train
15576714,687.0,Spain,0.0,21,8,0.0,2,154767.34,0,train
15585047,715.0,France,1.0,28,7,160376.61,1,196853.11,0,test
15743976,618.0,Germany,1.0,41,8,37702.79,1,195775.48,0,train
15793881,721.0,France,0.0,35,6,118273.83,1,3086.89,0,train
15576517,445.0,Germany,0.0,34,7,131082.17,2,70618.0,0,test
15631072,690.0,France,1.0,38,1,94456.0,2,55034.02,0,train
15730394,709.0,France,0.0,43,8,0.0,2,168035.62,1,train
15631460,671.0,Spain,0.0,42,3,0.0,2,128449.33,0,test
15692002,538.0,France,1.0,33,6,93791.38,1,199249.29,0,train
15595282,735.0,France,0.0,33,4,0.0,2,149474.69,0,train
15789548,592.0,France,0.0,37,7,0.0,2,126726.33,0,test
15758035,747.0,France,1.0,61,7,155973.13,1,147554.26,0,train
15617518,675.0,Germany,1.0,36,7,89409.95,1,149399.7,0,train
15651802,632.0,Spain,0.0,39,5,97854.37,2,93536.38,0,test
15631813,621.0,France,1.0,39,6,0.0,2,58883.91,0,train
15729668,521.0,Spain,1.0,29,3,60280.62,1,154271.41,0,train
15741728,591.0,Spain,1.0,36,7,135216.8,1,122022.89,0,test
15576676,706.0,Germany,0.0,28,6,124923.35,2,50299.14,0,train
15711378,677.0,France,1.0,38,4,0.0,2,187800.63,0,train
15765520,769.0,Germany,1.0,27,7,188614.07,1,171344.09,0,test
15656726,771.0,France,1.0,32,5,62321.62,1,40920.59,0,train
15647842,601.0,Germany,0.0,48,8,120782.7,1,63940.68,1,train
15719309,670.0,France,0.0,42,1,115961.58,2,29483.87,0,test
15748718,517.0,France,1.0,28,2,115062.61,1,179056.23,0,train
15594404,834.0,France,0.0,49,8,160602.25,2,129273.94,0,train
15751158,571.0,France,0.0,42,4,108825.34,3,55558.51,1,test
15593470,576.0,Germany,0.0,36,8,166287.85,1,23305.85,0,train
15695129,718.0,France,0.0,31,1,152663.77,1,17128.64,0,train
15640865,636.0,Germany,0.0,31,9,80844.69,2,74641.9,0,test
15714080,566.0,Germany,0.0,40,2,97001.36,2,154486.01,0,train
15648721,711.0,France,1.0,64,4,0.0,2,3185.67,0,train
15801466,574.0,France,0.0,39,2,122524.61,2,88463.63,0,test
15750248,619.0,France,0.0,35,8,132292.63,1,65682.93,0,train
15758726,588.0,France,0.0,24,0,0.0,2,140586.08,0,train
15781553,760.0,Germany,0.0,49,9,91502.99,1,117232.9,1,test
15649121,665.0,France,1.0,52,3,0.0,1,116137.01,1,train
15674811,739.0,Germany,1.0,29,3,59385.98,2,105533.96,0,train
15646037,641.0,France,1.0,77,9,0.0,3,81514.06,0,test
15722578,685.0,Germany,0.0,21,6,97956.5,1,164966.27,0,train
15665695,594.0,France,0.0,49,4,0.0,2,23631.55,0,train
15801062,557.0,Spain,0.0,40,4,0.0,2,105433.53,0,test
15662955,697.0,France,1.0,27,8,141223.68,2,90591.15,0,train
15770309,656.0,France,1.0,18,10,151762.74,1,127014.32,0,train
15657386,712.0,Germany,1.0,43,1,141749.74,2,90905.26,0,test
15777797,689.0,Spain,1.0,38,5,75075.14,1,8651.92,1,train
15783955,697.0,France,0.0,25,4,165686.11,2,15467.98,0,train
15804516,589.0,France,1.0,38,2,0.0,1,79915.28,0,test
15681758,525.0,Spain,0.0,25,10,0.0,2,69361.95,0,train
15630321,680.0,France,1.0,44,3,0.0,2,86935.08,0,train
15588248,617.0,France,0.0,28,0,0.0,2,7597.83,1,test
15591932,680.0,France,1.0,32,5,92961.61,1,116957.6,0,train
15810347,662.0,Spain,0.0,30,9,0.0,2,157884.83,0,train
15595303,736.0,Germany,1.0,46,5,130812.91,1,77981.54,1,test
15634950,657.0,Germany,1.0,57,8,107174.58,1,126369.55,1,train
15685372,350.0,Spain,1.0,54,1,152677.48,1,191973.49,1,train
15745827,617.0,France,1.0,30,3,132005.77,1,142940.39,0,test
15755868,562.0,France,1.0,35,7,0.0,1,48869.67,0,train
15735222,705.0,Spain,0.0,23,5,0.0,2,73131.73,0,train
15604804,516.0,France,0.0,33,7,127305.5,1,120037.36,0,test
15718944,573.0,France,0.0,37,6,0.0,2,193995.37,0,train
15678626,538.0,Spain,0.0,31,0,0.0,2,179453.66,0,train
15571550,699.0,France,1.0,39,9,0.0,1,80963.92,0,test
15723053,504.0,Germany,1.0,32,8,170291.22,2,15658.99,0,train
15661528,583.0,Spain,1.0,47,5,102562.23,1,92708.1,0,train
15754177,712.0,Spain,1.0,53,2,111061.01,2,26542.17,0,test
15683544,626.0,Spain,1.0,62,3,0.0,1,65010.74,0,train
15708048,631.0,France,0.0,34,4,124379.14,1,106892.91,0,train
15701109,663.0,France,0.0,37,7,0.0,1,185210.63,0,test
15600110,506.0,Germany,0.0,41,3,57745.76,1,4035.46,0,train
15651533,570.0,Germany,0.0,50,5,129293.74,1,177805.44,1,train
15777904,703.0,France,0.0,45,7,0.0,2,68831.72,0,test
15655574,698.0,Germany,0.0,40,8,150777.1,1,114732.62,0,train
15569423,731.0,Spain,1.0,41,4,0.0,2,22299.27,0,train
15718106,625.0,France,1.0,34,6,0.0,2,197283.2,0,test
15585067,634.0,Spain,1.0,31,9,108632.48,1,179485.96,1,train
15675501,616.0,France,1.0,59,5,153861.1,1,17699.48,0,train
15633233,500.0,France,1.0,56,1,100374.58,1,118490.8,1,test
15667134,446.0,France,1.0,32,8,0.0,2,133292.94,0,train
15659105,669.0,France,0.0,47,9,61196.54,1,58170.24,0,train
15575409,581.0,Germany,1.0,31,6,116891.72,1,107137.3,0,test
15752342,704.0,Germany,0.0,54,6,133656.91,3,145071.33,1,train
15654851,748.0,France,1.0,44,2,92911.52,1,85495.24,0,train
15741429,680.0,Spain,0.0,31,9,119825.75,2,101139.3,0,test
15682356,655.0,France,0.0,37,7,111852.84,2,10511.13,0,train
15806447,690.0,Germany,1.0,32,0,106683.52,2,137916.49,0,train
15800229,695.0,Germany,1.0,40,7,139022.24,1,193383.13,0,test
15663441,700.0,Germany,0.0,40,4,148571.07,1,189826.96,1,train
15791991,773.0,France,1.0,52,4,0.0,1,144113.42,0,train
15775082,749.0,France,1.0,42,1,129776.72,2,143538.51,0,test
15579706,611.0,France,0.0,46,5,0.0,1,77677.14,1,train
15718247,606.0,Spain,0.0,46,8,0.0,2,183717.94,0,train
15755722,554.0,France,1.0,24,10,0.0,1,92180.62,0,test
15582259,567.0,France,0.0,37,7,0.0,2,28690.9,0,train
15716994,559.0,Spain,1.0,24,3,114739.92,1,85891.02,1,train
15586880,594.0,Germany,1.0,41,2,122545.65,2,42050.24,0,test
15713854,513.0,France,0.0,37,6,0.0,2,110142.34,0,train
15780835,652.0,Germany,0.0,26,1,131908.35,1,179269.79,0,train
15675896,680.0,Germany,0.0,42,7,105722.69,1,90558.24,1,test
15658459,784.0,Spain,1.0,33,10,0.0,2,162022.47,0,train
15658057,812.0,Spain,0.0,44,8,0.0,3,66926.83,1,train
15801767,784.0,Spain,0.0,40,8,0.0,2,108891.3,0,test
15569178,570.0,France,0.0,18,4,82767.42,1,71811.9,0,train
15731478,712.0,France,0.0,42,1,87842.98,1,92223.59,0,train
15811236,705.0,Spain,1.0,39,6,133261.13,1,78065.9,0,test
15746749,681.0,Spain,0.0,32,3,0.0,2,59679.9,0,train
15662758,620.0,France,1.0,41,0,97925.11,1,85000.32,0,train
15709387,711.0,France,1.0,52,5,0.0,1,159808.95,0,test
15572093,613.0,France,0.0,24,7,140453.91,1,129001.3,0,train
